date,wind_speed,humidity,temperature
18-05-2012,2,98,9
19-05-2012,4,99,8.9
20-05-2012,2,98,3.3
21-05-2012,6,99,9.7
22-05-2012,11,90,12.4
23-05-2012,6,98,12.6
24-05-2012,20,80,9.7
25-05-2012,24,83,13
26-05-2012,4,87,9.1
27-05-2012,0,98,4.7
28-05-2012,0,97,5
29-05-2012,0,100,2
30-05-2012,0,99,3.6
31-05-2012,0,99,3.5
01-06-2012,0,99,7.8
02-06-2012,0,99,6.7
03-06-2012,24,75,9.5
04-06-2012,26,80,10.1
05-06-2012,28,80,7.8
06-06-2012,2,96,3.2
07-06-2012,0,98,0.2
08-06-2012,0,98,1.8
09-06-2012,0,99,2.1
10-06-2012,4,97,3.8
11-06-2012,0,98,2.9
12-06-2012,0,96,6.2
13-06-2012,4,95,6.8
14-06-2012,2,98,7.5
15-06-2012,9,98,10.5
16-06-2012,0,99,7.8
17-06-2012,4,98,8.1
18-06-2012,2,100,2.4
19-06-2012,9,78,5.5
20-06-2012,4,97,3
21-06-2012,4,99,5
22-06-2012,17,74,6.2
23-06-2012,0,98,3.1
24-06-2012,9,76,7.1
25-06-2012,11,68,8.6
26-06-2012,0,95,0.3
27-06-2012,4,95,-1.1
28-06-2012,2,90,5.3
29-06-2012,20,75,13
30-06-2012,4,98,8.4
01-07-2012,0,98,6.4
02-07-2012,0,99,2.2
03-07-2012,4,100,1.1
04-07-2012,0,99,-0.1
05-07-2012,0,99,0.3
06-07-2012,2,98,2.2
07-07-2012,0,99,5.2
08-07-2012,0,100,2.5
09-07-2012,0,98,3.5
10-07-2012,0,98,4
11-07-2012,6,97,10.7
12-07-2012,7,93,11.2
13-07-2012,0,99,6.5
14-07-2012,2,97,7.1
15-07-2012,4,83,7
16-07-2012,4,89,7
17-07-2012,28,82,12.8
18-07-2012,4,92,8.3
19-07-2012,0,99,4.5
20-07-2012,6,96,9.5
21-07-2012,0,99,1.6
22-07-2012,4,92,7.9
23-07-2012,0,96,7.7
24-07-2012,6,98,5.6
25-07-2012,0,98,6.2
26-07-2012,0,88,7.8
27-07-2012,6,100,2.5
28-07-2012,0,100,3.5
29-07-2012,0,98,0.1
30-07-2012,0,97,1.6
31-07-2012,0,90,4
01-08-2012,4,97,6.1
02-08-2012,2,97,1.6
03-08-2012,0,99,6.5
04-08-2012,0,96,9.5
05-08-2012,11,92,9.7
06-08-2012,20,60,7.3
07-08-2012,0,93,2.5
08-08-2012,24,83,11.5
09-08-2012,15,75,6.3
10-08-2012,4,91,2.9
11-08-2012,0,98,3.5
12-08-2012,2,99,2.8
13-08-2012,4,99,3.9
14-08-2012,4,98,7.9
15-08-2012,6,99,6
16-08-2012,0,96,5.2
17-08-2012,4,87,10.2
18-08-2012,13,78,11.4
19-08-2012,7,81,6.2
20-08-2012,0,97,6.9
21-08-2012,0,98,9.9
22-08-2012,13,76,13.3
23-08-2012,4,90,13.3
24-08-2012,13,87,9.3
25-08-2012,17,83,9.4
26-08-2012,15,68,7.8
27-08-2012,11,83,10.1
28-08-2012,13,89,11.7
29-08-2012,11,86,10.9
30-08-2012,11,86,9.2
31-08-2012,6,82,4.5
01-09-2012,0,68,7.7
02-09-2012,0,98,6.5
03-09-2012,2,99,6.2
04-09-2012,0,99,4.5
05-09-2012,17,55,16.3
06-09-2012,19,70,12.8
07-09-2012,19,76,9.7
08-09-2012,17,60,12.1
09-09-2012,15,59,14
10-09-2012,15,69,11.5
11-09-2012,2,95,9.2
12-09-2012,11,85,12.3
13-09-2012,15,68,9.7
14-09-2012,15,73,11
15-09-2012,6,66,8.8
16-09-2012,13,71,11.2
17-09-2012,13,77,10.5
18-09-2012,7,85,11.6
19-09-2012,15,77,13
20-09-2012,4,80,12.8
21-09-2012,4,96,13
22-09-2012,19,75,15.1
23-09-2012,13,79,13.9
24-09-2012,19,70,8.9
25-09-2012,7,83,9.3
26-09-2012,2,98,9.8
27-09-2012,9,82,14.5
28-09-2012,17,97,12.2
29-09-2012,22,63,8.6
30-09-2012,2,69,9.9
01-10-2012,13,76,12.7
02-10-2012,9,85,11.3
03-10-2012,19,68,14
04-10-2012,24,68,16.7
05-10-2012,13,41,13.7
06-10-2012,11,60,9.8
07-10-2012,0,92,5.6
08-10-2012,6,77,9.7
09-10-2012,2,91,7.9
10-10-2012,4,80,9.4
11-10-2012,7,79,10
12-10-2012,0,84,7.2
13-10-2012,0,95,7.2
14-10-2012,4,83,11.8
15-10-2012,6,76,12.4
16-10-2012,19,81,13.4
17-10-2012,17,65,11.6
18-10-2012,4,85,12.1
19-10-2012,6,84,12.1
20-10-2012,17,76,13.2
21-10-2012,19,66,11.4
22-10-2012,22,63,10.9
23-10-2012,9,80,11.6
24-10-2012,7,88,12.8
25-10-2012,11,82,13.3
26-10-2012,0,72,10.9
27-10-2012,6,68,10.3
28-10-2012,0,73,11.4
29-10-2012,17,75,11.6
30-10-2012,4,94,11.5
31-10-2012,4,71,16.7
01-11-2012,6,97,13.9
02-11-2012,4,76,12.7
03-11-2012,4,74,10.4
04-11-2012,7,71,15.6
05-11-2012,9,71,18.6
06-11-2012,2,96,18.1
07-11-2012,2,99,12.4
08-11-2012,4,83,14.8
09-11-2012,13,68,14
10-11-2012,7,89,9.8
11-11-2012,9,79,14.3
12-11-2012,0,83,14.3
13-11-2012,6,55,11.8
14-11-2012,7,78,14.1
15-11-2012,15,71,14.4
16-11-2012,6,64,12.6
17-11-2012,0,42,12.9
18-11-2012,0,73,12.7
19-11-2012,4,83,12.8
20-11-2012,4,79,14.2
21-11-2012,24,74,17.2
22-11-2012,19,74,14
23-11-2012,4,66,14.6
24-11-2012,11,74,14.7
25-11-2012,6,73,17.2
26-11-2012,11,67,17.5
27-11-2012,2,73,17.5
28-11-2012,6,70,18.7
29-11-2012,4,68,17.1
30-11-2012,2,77,21
01-01-2013,19,73,17.2
02-01-2013,6,51,13.7
03-01-2013,22,69,16.8
04-01-2013,6,65,22.1
05-01-2013,4,78,19.9
06-01-2013,4,61,18.6
07-01-2013,4,65,19.4
08-01-2013,17,65,19.6
09-01-2013,11,49,13.3
10-01-2013,15,60,16.3
11-01-2013,11,93,15.9
12-01-2013,2,73,16.7
13-01-2013,6,51,16.5
14-01-2013,6,51,14.9
15-01-2013,19,69,16.8
16-01-2013,2,66,16.8
17-01-2013,0,68,15.9
18-01-2013,0,83,18.4
19-01-2013,17,57,15.4
20-01-2013,4,55,17.9
21-01-2013,11,74,17.4
22-01-2013,7,73,18
23-01-2013,19,38,17.9
24-01-2013,6,59,19.3
25-01-2013,9,89,19.2
26-01-2013,11,57,18.1
27-01-2013,17,88,13.1
28-01-2013,4,79,16.3
29-01-2013,19,68,16
30-01-2013,15,70,15.9
31-01-2013,15,88,15.3
01-03-2013,13,64,13.3
02-03-2013,0,78,12.9
03-03-2013,0,88,14.1
04-03-2013,2,89,14.9
05-03-2013,2,83,16.8
06-03-2013,2,81,16.4
07-03-2013,2,85,18.8
08-03-2013,6,80,18.9
09-03-2013,2,77,19.1
10-03-2013,7,76,22.4
11-03-2013,2,85,19.6
12-03-2013,0,79,20.9
13-03-2013,4,86,19.4
14-03-2013,0,75,12.4
15-03-2013,0,74,13.6
16-03-2013,0,80,15.4
17-03-2013,17,54,11.5
18-03-2013,0,76,12.6
19-03-2013,0,78,13.2
20-03-2013,4,85,14
21-03-2013,22,90,18
22-03-2013,22,80,17.2
23-03-2013,9,94,14.7
24-03-2013,33,74,18.7
25-03-2013,0,94,11.1
26-03-2013,4,82,16.8
27-03-2013,2,97,13.2
28-03-2013,6,71,14.2
29-03-2013,4,85,11.1
30-03-2013,9,88,15
31-03-2013,11,52,12.5
01-04-2013,15,72,13.9
02-04-2013,2,76,13.9
03-04-2013,2,87,7
04-04-2013,2,79,7.3
05-04-2013,0,86,10.5
06-04-2013,4,92,9.6
07-04-2013,4,87,16.1
08-04-2013,2,88,15.7
09-04-2013,4,80,16.4
10-04-2013,13,76,16.2
11-04-2013,2,50,14.2
12-04-2013,2,80,12.6
13-04-2013,11,98,12.1
14-04-2013,2,79,11.4
15-04-2013,2,79,12
16-04-2013,6,80,9.6
17-04-2013,2,94,11.2
18-04-2013,19,76,12.6
19-04-2013,17,69,8.8
20-04-2013,7,82,9.3
21-04-2013,6,82,8.1
22-04-2013,7,79,11.4
23-04-2013,7,79,12.1
24-04-2013,4,95,7.5
25-04-2013,6,85,10.2
26-04-2013,19,76,15.7
27-04-2013,20,83,17.4
28-04-2013,19,60,13.2
29-04-2013,0,79,10.6
30-04-2013,0,88,6.4
01-05-2013,2,98,9.7
02-05-2013,0,91,4.6
03-05-2013,17,78,14.6
04-05-2013,6,62,9.7
05-05-2013,0,86,4.3
06-05-2013,0,88,4.4
07-05-2013,4,89,6.4
08-05-2013,0,89,10.1
09-05-2013,0,99,8.7
10-05-2013,6,88,15
11-05-2013,0,92,12.1
12-05-2013,2,99,10.7
13-05-2013,13,86,14.4
14-05-2013,6,96,8.4
15-05-2013,2,83,11.5
16-05-2013,6,89,9.6
17-05-2013,0,98,6.9
18-05-2013,4,88,6.1
19-05-2013,6,88,2.5
20-05-2013,0,93,1.5
21-05-2013,2,98,5.5
22-05-2013,4,98,6.9
23-05-2013,6,96,5.6
24-05-2013,0,99,3.7
25-05-2013,13,80,13.2
26-05-2013,2,84,11.8
27-05-2013,7,70,6.7
28-05-2013,6,85,6.9
29-05-2013,0,99,7.5
30-05-2013,6,89,14.1
31-05-2013,6,99,12.8
01-06-2013,7,97,13.7
02-06-2013,2,90,4.6
03-06-2013,2,98,4.3
04-06-2013,0,99,5.5
05-06-2013,0,99,4
06-06-2013,13,96,12.2
07-06-2013,6,92,9.3
08-06-2013,2,99,4.5
09-06-2013,6,97,11.9
10-06-2013,0,99,8
11-06-2013,4,94,11.7
12-06-2013,7,94,7.7
13-06-2013,24,82,10.7
14-06-2013,35,69,8.8
15-06-2013,13,79,9.6
16-06-2013,20,71,9.5
17-06-2013,13,85,8.8
18-06-2013,11,81,8.1
19-06-2013,78,78,78
20-06-2013,2,100,1
21-06-2013,4,89,3.2
22-06-2013,6,100,0.8
23-06-2013,6,95,-0.5
24-06-2013,6,94,0
25-06-2013,78,78,78
26-06-2013,4,92,4.5
27-06-2013,2,97,6.1
28-06-2013,0,99,4.5
29-06-2013,4,99,4.2
30-06-2013,6,96,10.5
01-07-2013,22,81,13.4
02-07-2013,26,83,14.5
03-07-2013,6,92,11.4
04-07-2013,20,89,11.5
05-07-2013,19,76,7.7
06-07-2013,13,74,8
07-07-2013,0,97,-0.1
08-07-2013,0,100,-1.2
09-07-2013,4,95,-0.4
10-07-2013,2,98,0.2
11-07-2013,0,100,0.6
12-07-2013,2,99,3.4
13-07-2013,7,95,7.2
14-07-2013,4,95,9.9
15-07-2013,2,98,12.2
16-07-2013,4,99,11.2
17-07-2013,2,98,10.9
18-07-2013,2,97,7
19-07-2013,24,77,15.2
20-07-2013,0,98,6.7
21-07-2013,4,98,4.4
22-07-2013,0,99,6.4
23-07-2013,0,99,3.8
24-07-2013,2,94,2.1
25-07-2013,6,100,-0.2
26-07-2013,9,95,9.3
27-07-2013,4,99,5.4
28-07-2013,0,98,7.7
29-07-2013,9,92,12
30-07-2013,0,96,7.5
31-07-2013,4,95,2.5
01-08-2013,6,96,6.7
02-08-2013,22,77,11
03-08-2013,6,86,6.1
04-08-2013,9,79,9
05-08-2013,0,91,4.1
06-08-2013,13,88,9.9
07-08-2013,0,96,3.8
08-08-2013,4,86,5.4
09-08-2013,6,95,8
10-08-2013,17,78,9.4
11-08-2013,7,89,11.5
12-08-2013,13,92,10.5
13-08-2013,4,89,5.8
14-08-2013,13,94,10.7
15-08-2013,4,85,6.7
16-08-2013,20,79,12.2
17-08-2013,11,85,9.8
18-08-2013,31,90,11.7
19-08-2013,20,79,9.9
20-08-2013,4,81,5.9
21-08-2013,0,94,0.6
22-08-2013,17,83,8.3
23-08-2013,4,85,9.3
24-08-2013,6,89,10.2
25-08-2013,22,79,12.2
26-08-2013,11,90,13
27-08-2013,0,98,8.1
28-08-2013,19,69,9.9
29-08-2013,15,77,8.6
30-08-2013,17,95,12.9
31-08-2013,9,95,11.2
01-09-2013,2,99,9
02-09-2013,0,92,11.6
03-09-2013,4,87,10
04-09-2013,2,93,10.2
05-09-2013,19,91,14.5
06-09-2013,19,74,13.7
07-09-2013,19,70,13.9
08-09-2013,6,80,8.8
09-09-2013,7,94,8
10-09-2013,20,66,11.4
11-09-2013,15,48,9.4
12-09-2013,24,60,7
13-09-2013,0,75,5.6
14-09-2013,11,64,9.6
15-09-2013,4,81,7.6
16-09-2013,4,83,10.3
17-09-2013,2,83,12.3
18-09-2013,9,95,12.3
19-09-2013,7,98,12.8
20-09-2013,4,74,11.4
21-09-2013,7,76,10.3
22-09-2013,0,96,12.6
23-09-2013,2,78,12.8
24-09-2013,22,80,16.5
25-09-2013,24,78,15.3
26-09-2013,9,93,9.5
27-09-2013,11,68,11.6
28-09-2013,13,93,7.1
29-09-2013,9,95,9.9
30-09-2013,19,66,18.1
01-10-2013,26,90,14.5
02-10-2013,44,90,11.2
03-10-2013,9,62,10.8
04-10-2013,13,75,12.3
05-10-2013,26,73,15.6
06-10-2013,11,68,10.6
07-10-2013,13,58,10.1
08-10-2013,2,92,9.6
09-10-2013,19,81,14.5
10-10-2013,2,95,13.2
11-10-2013,22,65,12.3
12-10-2013,26,85,13.6
13-10-2013,13,74,10.9
14-10-2013,11,68,7.1
15-10-2013,20,73,11.8
16-10-2013,24,74,14.1
17-10-2013,20,58,11.3
18-10-2013,17,83,10.1
19-10-2013,22,75,15.8
20-10-2013,2,77,13.1
21-10-2013,7,87,11.8
22-10-2013,4,83,12.1
23-10-2013,15,85,10.6
24-10-2013,15,55,10.7
25-10-2013,22,64,12.4
26-10-2013,13,42,12.8
27-10-2013,6,72,10.3
28-10-2013,6,77,12.7
29-10-2013,9,53,13.9
30-10-2013,11,71,12.7
31-10-2013,6,77,11.1
01-11-2013,2,70,13.4
02-11-2013,15,83,12.7
03-11-2013,13,54,13.2
04-11-2013,4,53,11.3
05-11-2013,4,70,11.7
06-11-2013,11,72,14.6
07-11-2013,6,76,14.7
08-11-2013,17,90,9.3
09-11-2013,17,85,9.2
10-11-2013,0,68,11
11-11-2013,15,69,12.7
12-11-2013,19,67,13.5
13-11-2013,20,84,14.4
14-11-2013,6,78,16.6
15-11-2013,0,68,14.9
16-11-2013,6,79,13.6
17-11-2013,15,75,15.7
18-11-2013,9,72,14.7
19-11-2013,13,75,17.4
20-11-2013,13,83,11.4
21-11-2013,22,95,9.7
22-11-2013,19,75,15.1
23-11-2013,17,70,18.5
24-11-2013,20,71,11.6
25-11-2013,19,63,13.3
26-11-2013,11,70,13.1
27-11-2013,0,79,13.7
28-11-2013,2,70,18.4
29-11-2013,15,52,13.9
30-11-2013,11,50,14
01-12-2013,4,72,15.1
02-12-2013,6,72,18.3
03-12-2013,4,69,19.6
04-12-2013,11,91,14.5
05-12-2013,0,65,12.9
06-12-2013,7,45,13.1
07-12-2013,4,60,15.2
08-12-2013,9,81,14.5
09-12-2013,22,56,17.4
10-12-2013,20,63,12.9
11-12-2013,22,75,12.2
12-12-2013,22,71,14.5
13-12-2013,22,84,15.9
14-12-2013,2,64,12.2
15-12-2013,15,73,15.8
16-12-2013,0,73,16.3
17-12-2013,7,74,16.6
18-12-2013,7,81,16.4
19-12-2013,2,73,20.4
20-12-2013,4,88,18.8
21-12-2013,19,62,13.6
22-12-2013,11,93,12.6
23-12-2013,6,84,17.1
24-12-2013,4,66,15.4
25-12-2013,15,72,17
26-12-2013,7,72,17.2
27-12-2013,6,77,16.6
28-12-2013,4,79,18.8
29-12-2013,13,43,15.1
30-12-2013,0,59,13
31-12-2013,0,60,15.2
01-01-2014,15,84,14.3
02-01-2014,19,59,16.5
03-01-2014,4,64,16.5
04-01-2014,20,52,15.4
05-01-2014,15,75,14.5
06-01-2014,9,67,13.2
07-01-2014,20,44,14.4
08-01-2014,13,58,14.1
09-01-2014,6,54,15.7
10-01-2014,2,72,16.4
11-01-2014,4,78,19.9
12-01-2014,2,59,18.4
13-01-2014,9,72,17.3
14-01-2014,4,51,19.1
15-01-2014,0,76,20.5
16-01-2014,11,67,21.9
17-01-2014,2,75,20
18-01-2014,11,74,21.9
19-01-2014,9,89,14.2
20-01-2014,6,86,14.5
21-01-2014,11,75,17.8
22-01-2014,6,40,14.4
23-01-2014,4,65,15.1
24-01-2014,2,83,17.1
25-01-2014,11,40,14.1
26-01-2014,0,63,14.1
27-01-2014,0,73,18.5
28-01-2014,0,71,20.7
29-01-2014,15,43,18.5
30-01-2014,4,54,18.2
31-01-2014,9,69,19.5
01-02-2014,4,84,17.6
02-02-2014,4,67,20.5
03-02-2014,4,88,21
04-02-2014,13,48,14.8
05-02-2014,7,54,15.2
06-02-2014,6,58,15.8
07-02-2014,4,65,18.7
08-02-2014,4,78,20.3
09-02-2014,13,45,27.1
10-02-2014,2,66,14.2
11-02-2014,0,64,17.9
12-02-2014,0,82,17.8
13-02-2014,4,81,18.3
14-02-2014,7,77,21.2
15-02-2014,6,81,18.3
16-02-2014,20,73,17.5
17-02-2014,7,63,16.1
18-02-2014,11,62,17.8
19-02-2014,4,71,18.4
20-02-2014,19,82,16.6
21-02-2014,13,45,18.6
22-02-2014,2,68,12.7
23-02-2014,0,61,13.1
24-02-2014,7,64,16.3
25-02-2014,4,83,15.7
26-02-2014,9,76,16.3
27-02-2014,9,41,14.4
28-02-2014,2,57,13.7
01-03-2014,2,74,16.4
02-03-2014,2,72,15.9
03-03-2014,4,72,17.9
04-03-2014,0,81,17.1
05-03-2014,0,87,19.5
06-03-2014,7,56,15
07-03-2014,6,65,16.8
08-03-2014,2,69,17.9
09-03-2014,6,68,17.4
10-03-2014,4,80,18.4
11-03-2014,4,91,16.1
12-03-2014,6,63,13.8
13-03-2014,4,85,12.4
14-03-2014,0,87,16.8
15-03-2014,0,91,17.9
16-03-2014,17,72,13.8
17-03-2014,20,89,15.7
18-03-2014,4,77,14.1
19-03-2014,7,67,13.7
20-03-2014,6,86,13.3
21-03-2014,2,92,13.7
22-03-2014,15,83,11.4
23-03-2014,9,78,13.7
24-03-2014,0,86,10
25-03-2014,0,84,12.1
26-03-2014,4,87,14.7
27-03-2014,6,93,13.7
28-03-2014,11,93,17.7
29-03-2014,4,93,14.2
30-03-2014,0,94,15.2
31-03-2014,2,92,14.1
01-04-2014,4,90,16.6
02-04-2014,7,86,19.9
03-04-2014,0,81,12.1
04-04-2014,7,70,11.9
05-04-2014,7,85,8.6
06-04-2014,0,81,12.8
07-04-2014,6,81,12
08-04-2014,4,77,15.6
09-04-2014,0,91,17.6
10-04-2014,7,91,16.1
11-04-2014,28,75,15.1
12-04-2014,22,67,14.4
13-04-2014,6,69,11.3
14-04-2014,2,75,12.3
15-04-2014,13,75,13.7
16-04-2014,6,84,10.2
17-04-2014,2,77,15
18-04-2014,9,89,15.1
19-04-2014,0,77,9
20-04-2014,0,90,6.9
21-04-2014,0,84,6.4
22-04-2014,15,93,15.7
23-04-2014,0,87,9.4
24-04-2014,15,76,12.5
25-04-2014,0,83,5.5
26-04-2014,9,83,11.5
27-04-2014,2,78,5.3
28-04-2014,4,87,6.4
29-04-2014,11,91,16.4
30-04-2014,2,99,6.7
01-05-2014,0,84,5.5
02-05-2014,0,96,10.3
03-05-2014,13,82,12
04-05-2014,17,54,10.3
05-05-2014,0,89,7.7
06-05-2014,4,82,7.5
07-05-2014,6,89,5.8
08-05-2014,4,85,3.3
09-05-2014,0,90,5.5
10-05-2014,2,95,13.1
11-05-2014,9,99,11.8
12-05-2014,2,92,5.5
13-05-2014,2,96,8.5
14-05-2014,0,98,12.5
15-05-2014,11,85,15.7
16-05-2014,22,83,16.6
17-05-2014,7,93,14.2
18-05-2014,4,98,13.5
19-05-2014,20,89,16
20-05-2014,7,93,14.7
21-05-2014,0,98,4.2
22-05-2014,15,92,15.6
23-05-2014,2,99,10.3
24-05-2014,0,92,5.6
25-05-2014,2,94,5.9
26-05-2014,4,95,10.9
27-05-2014,4,98,12.4
28-05-2014,9,93,12.1
29-05-2014,0,96,6.9
30-05-2014,7,88,5.4
31-05-2014,2,94,2.7
01-06-2014,4,96,11.2
02-06-2014,4,98,9.3
03-06-2014,4,96,11.7
04-06-2014,9,99,12.4
05-06-2014,0,96,4.2
06-06-2014,0,94,3.3
07-06-2014,6,99,9.1
08-06-2014,11,77,7.7
09-06-2014,0,94,1.2
10-06-2014,2,96,6.7
11-06-2014,0,99,3.9
12-06-2014,0,98,10.9
13-06-2014,0,96,7.6
14-06-2014,4,98,5.7
15-06-2014,7,85,5.9
16-06-2014,0,97,1.5
17-06-2014,4,99,4.3
18-06-2014,4,99,5.1
19-06-2014,0,99,2
20-06-2014,2,99,6.6
21-06-2014,4,94,6.6
22-06-2014,2,99,5.7
23-06-2014,24,71,14.2
24-06-2014,0,96,5
25-06-2014,0,98,6.5
26-06-2014,17,76,7.7
27-06-2014,13,97,11.3
28-06-2014,11,91,10.3
29-06-2014,6,99,5.5
30-06-2014,4,98,1.2
01-07-2014,4,98,0.8
02-07-2014,0,100,0.5
03-07-2014,4,89,11.2
04-07-2014,11,88,11
05-07-2014,4,95,9.2
06-07-2014,6,98,5.3
07-07-2014,0,98,7.5
08-07-2014,4,99,10.3
09-07-2014,0,96,7
10-07-2014,0,99,3.9
11-07-2014,0,99,3.7
12-07-2014,0,88,3.9
13-07-2014,0,96,1.3
14-07-2014,0,99,0.9
15-07-2014,0,98,4.8
16-07-2014,6,96,9.8
17-07-2014,22,84,8.3
18-07-2014,17,62,8.4
19-07-2014,4,92,2.6
20-07-2014,0,96,1.1
21-07-2014,6,98,-0.2
22-07-2014,4,92,2.7
23-07-2014,4,97,1.4
24-07-2014,2,95,3.4
25-07-2014,0,98,4.5
26-07-2014,0,97,8.3
27-07-2014,0,99,3.5
28-07-2014,13,89,11.7
29-07-2014,24,90,12
30-07-2014,22,77,12.4
31-07-2014,44,81,13.2
01-08-2014,4,87,5.6
02-08-2014,4,95,1.8
03-08-2014,0,100,-0.3
04-08-2014,19,84,12.2
05-08-2014,13,83,11.4
06-08-2014,20,77,12
07-08-2014,6,74,4.8
08-08-2014,0,91,4.2
09-08-2014,4,98,9.2
10-08-2014,13,69,7.4
11-08-2014,0,86,2.3
12-08-2014,0,85,2.7
13-08-2014,0,89,4.2
14-08-2014,0,88,4.5
15-08-2014,2,96,8.5
16-08-2014,7,99,3
17-08-2014,2,90,8.2
18-08-2014,4,76,9.4
19-08-2014,4,81,4.4
20-08-2014,6,78,7.3
21-08-2014,6,85,6.3
22-08-2014,0,88,7.3
23-08-2014,4,92,9.4
24-08-2014,6,96,9.8
25-08-2014,6,91,8.3
26-08-2014,0,94,7.5
27-08-2014,0,98,8.9
28-08-2014,0,92,8
29-08-2014,2,94,8.6
30-08-2014,0,95,7.4
31-08-2014,0,92,8.4
01-09-2014,7,87,12.8
02-09-2014,17,70,9.3
03-09-2014,4,77,5.7
04-09-2014,6,86,7.7
05-09-2014,2,83,8.7
06-09-2014,2,86,8.6
07-09-2014,2,80,10.2
08-09-2014,0,82,8.7
09-09-2014,33,91,13.8
10-09-2014,13,91,13
11-09-2014,15,65,9.9
12-09-2014,2,78,7.8
13-09-2014,13,80,11.8
14-09-2014,13,78,13.8
15-09-2014,6,57,10
16-09-2014,6,82,9.9
17-09-2014,9,97,8.9
18-09-2014,4,71,8.3
19-09-2014,13,63,13.1
20-09-2014,6,74,11.4
21-09-2014,4,80,8.6
22-09-2014,9,99,10.9
23-09-2014,9,85,12.3
24-09-2014,4,85,10
25-09-2014,2,90,11.8
26-09-2014,6,77,12.4
27-09-2014,7,77,11.6
28-09-2014,26,66,17.6
29-09-2014,15,59,14.2
30-09-2014,30,77,14.2
01-10-2014,2,60,10.7
02-10-2014,19,58,15.9
03-10-2014,0,61,11.6
04-10-2014,19,78,12.1
05-10-2014,17,58,13.4
06-10-2014,4,81,10.4
07-10-2014,15,56,13.5
08-10-2014,15,79,12.5
09-10-2014,11,88,13.2
10-10-2014,7,88,12.4
11-10-2014,11,92,12.5
12-10-2014,9,83,13.3
13-10-2014,13,65,11.4
14-10-2014,15,51,9.5
15-10-2014,4,83,7.8
16-10-2014,6,80,12.6
17-10-2014,2,59,9.8
18-10-2014,13,76,12.6
19-10-2014,13,76,16.2
20-10-2014,13,51,9.4
21-10-2014,7,68,11.2
22-10-2014,2,70,13.2
23-10-2014,31,60,13.4
24-10-2014,4,80,9.9
25-10-2014,4,97,14
26-10-2014,4,89,12.7
27-10-2014,13,89,14.7
28-10-2014,28,55,12.1
29-10-2014,19,63,12
30-10-2014,20,73,14.2
31-10-2014,15,84,12.7
01-11-2014,22,82,14.2
02-11-2014,20,50,10.7
03-11-2014,2,56,10.6
04-11-2014,6,66,13.6
05-11-2014,19,75,15.8
06-11-2014,4,65,13.1
07-11-2014,13,78,15.1
08-11-2014,2,58,19.3
09-11-2014,9,50,15.1
10-11-2014,17,57,16.4
11-11-2014,7,42,13.4
12-11-2014,2,68,12.6
13-11-2014,7,75,14.5
14-11-2014,9,66,17.6
15-11-2014,2,44,12
16-11-2014,2,74,13.8
17-11-2014,22,51,14.1
18-11-2014,19,60,14.9
19-11-2014,15,74,14.3
20-11-2014,4,77,16.3
21-11-2014,15,80,16.8
22-11-2014,9,79,13.8
23-11-2014,15,65,16.9
24-11-2014,7,80,15.9
25-11-2014,17,63,15.1
26-11-2014,11,55,16.5
27-11-2014,9,43,14.7
28-11-2014,4,63,15.4
29-11-2014,2,67,16.8
30-11-2014,13,61,18.6
01-12-2014,11,89,17.6
02-12-2014,11,82,16.9
03-12-2014,2,81,17.7
04-12-2014,7,91,14.9
05-12-2014,2,73,16.9
06-12-2014,19,73,15.2
07-12-2014,30,65,13.4
08-12-2014,6,69,17
09-12-2014,15,67,16.9
10-12-2014,4,82,15.1
11-12-2014,19,76,17.2
12-12-2014,2,72,15.2
13-12-2014,17,67,16.8
14-12-2014,6,70,20
15-12-2014,6,72,16.8
16-12-2014,2,71,17.7
17-12-2014,9,41,15.1
18-12-2014,15,71,15.4
19-12-2014,4,59,13.7
20-12-2014,19,73,16.9
21-12-2014,11,67,17.6
22-12-2014,6,67,18.9
23-12-2014,2,82,18.1
24-12-2014,4,71,16.7
25-12-2014,6,94,13.3
26-12-2014,11,48,15.2
27-12-2014,19,57,15.9
28-12-2014,13,76,16.6
29-12-2014,4,59,21.4
30-12-2014,19,72,15.7
31-12-2014,9,66,13.4
01-01-2015,20,71,15.7
02-01-2015,4,64,17.3
03-01-2015,4,68,23.1
04-01-2015,7,61,19.7
05-01-2015,11,66,18.8
06-01-2015,7,65,19.2
07-01-2015,7,62,19.2
08-01-2015,6,82,21.1
09-01-2015,15,73,17.5
10-01-2015,17,68,15.7
11-01-2015,6,74,18.2
12-01-2015,6,73,18.5
13-01-2015,7,72,17.8
14-01-2015,9,85,21.3
15-01-2015,7,59,20.2
16-01-2015,17,74,15.8
17-01-2015,19,57,14.4
18-01-2015,0,41,16
19-01-2015,17,40,13.6
20-01-2015,4,72,14.7
21-01-2015,2,75,21.2
22-01-2015,7,78,22.9
23-01-2015,13,81,21.5
24-01-2015,17,65,16.3
25-01-2015,13,83,14.2
26-01-2015,7,66,12.5
27-01-2015,2,65,15.2
28-01-2015,26,52,15
29-01-2015,26,55,15.4
30-01-2015,28,56,15.3
31-01-2015,15,60,17
01-02-2015,26,52,16.4
02-02-2015,9,50,16.4
03-02-2015,6,76,17.3
04-02-2015,24,41,14.1
05-02-2015,4,68,16.1
06-02-2015,2,77,16
07-02-2015,9,73,19.3
08-02-2015,9,90,18.7
09-02-2015,17,48,15.2
10-02-2015,7,54,17.1
11-02-2015,2,76,20.9
12-02-2015,26,44,15.2
